INDEX	name	type	type2	code	alternategfx	namestr	version	compactsave	rarity	spawnable	Transmogrify	TMogType	TMogMin	TMogMax	mindam	maxdam	1or2handed	2handed	2handmindam	2handmaxdam	minmisdam	maxmisdam	rangeadder	speed	StrBonus	DexBonus	reqstr	reqdex	durability	nodurability	level	ShowLevel	levelreq	cost	gamble cost	magic lvl	auto prefix	normcode	ubercode	ultracode	wclass	2handedwclass	component	hit class	invwidth	invheight	stackable	minstack	maxstack	spawnstack	flippyfile	invfile	uniqueinvfile	setinvfile	hasinv	gemsockets	gemapplytype	___comment	useable	dropsound	dropsfxframe	usesound	unique	transparent	transtbl	___quivered	lightradius	belt	quest	questdiffcheck	missiletype	durwarning	qntwarning	gemoffset	bitfield1	CharsiMin	CharsiMax	CharsiMagicMin	CharsiMagicMax	CharsiMagicLvl	GheedMin	GheedMax	GheedMagicMin	GheedMagicMax	GheedMagicLvl	AkaraMin	AkaraMax	AkaraMagicMin	AkaraMagicMax	AkaraMagicLvl	FaraMin	FaraMax	FaraMagicMin	FaraMagicMax	FaraMagicLvl	LysanderMin	LysanderMax	LysanderMagicMin	LysanderMagicMax	LysanderMagicLvl	DrognanMin	DrognanMax	DrognanMagicMin	DrognanMagicMax	DrognanMagicLvl	HratliMin	HratliMax	HratliMagicMin	HratliMagicMax	HratliMagicLvl	AlkorMin	AlkorMax	AlkorMagicMin	AlkorMagicMax	AlkorMagicLvl	OrmusMin	OrmusMax	OrmusMagicMin	OrmusMagicMax	OrmusMagicLvl	ElzixMin	ElzixMax	ElzixMagicMin	ElzixMagicMax	ElzixMagicLvl	AshearaMin	AshearaMax	AshearaMagicMin	AshearaMagicMax	AshearaMagicLvl	CainMin	CainMax	CainMagicMin	CainMagicMax	CainMagicLvl	HalbuMin	HalbuMax	HalbuMagicMin	HalbuMagicMax	HalbuMagicLvl	JamellaMin	JamellaMax	JamellaMagicMin	JamellaMagicMax	JamellaMagicLvl	LarzukMin	LarzukMax	LarzukMagicMin	LarzukMagicMax	LarzukMagicLvl	AnyaMin	AnyaMax	AnyaMagicMin	AnyaMagicMax	AnyaMagicLvl	MalahMin	MalahMax	MalahMagicMin	MalahMagicMax	MalahMagicLvl	Transform	InvTrans	SkipName	NightmareUpgrade	HellUpgrade	Nameable	PermStoreItem	diablocloneweight	n_idx	typeindex	type2index	enName	minac	maxac	calc1	calc2	calc3	typeindex__STR	type2index__STR	
xtp	Mage Plate	0	0	4	1	225	261	0	55	0	0	60	0	60	1	25	118407	1327498	xtp	xtp		0	ltp	ltp	xtp	utp	1	2	3	1	3	1	flpltp	invltp			2	0	1	1	2	2	0					0	xxx			tors		item_platearmor	12	item_platearmor	0	0	5	0	0	0	0		0	2	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	7	8	0	xxx	xxx	1	0		373	3	0	Mage Plate [X]	0	0	0	0	-1	-1	-1	3	0	
xuc	Defender	0	0	2	1	41	49	0	38	0	10	68	0	34	1	22	12562	77123	xuc	xuc		312	buc	buc	xuc	uuc	7	2	2	1	1	2	flpbuc	invbuc	invbucu	invbucu							0					0	xxx			shie		item_woodshield	12	item_woodshield	0	0	5	0	0	0	0		0	1	0	8	12	100		0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	8	8	0	xxx	xxx	1	0		374	2	0	Defender [X]	0	0	0	0	-1	-1	-1	2	0	
xml	Round Shield	0	0	3	1	47	55	0	53	0	12	64	0	37	1	25	15451	103735	xml	xml		312	buc	sml	xml	uml	7	2	2	1	2	2	flpsml	invsml	invxmlu	invxmlu							0					0	xxx			shie		item_woodshield	12	item_woodshield	0	0	5	0	0	0	0		0	1	0	7	14	100		0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	8	5	0	xxx	xxx	1	0		375	2	0	Round Shield [X]	0	0	0	0	-1	-1	-1	2	0	
xrg	Scutum	0	0	4	1	53	61	0	71	0	14	62	0	42	1	25	19537	148359	xrg	xrg		312	lrg	lrg	xrg	urg	7	2	3	1	3	2	flplrg	invlrg	invxrgu	invxrgu							0					0	xxx			shie		item_metalshield	12	item_metalshield	0	0	5	0	0	0	0		0	1	0	11	15	100		0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	8	2	0	xxx	xxx	1	0		376	2	0	Scutum [X]	0	0	0	0	-1	-1	-1	2	0	
xit	Dragon Shield	0	0	4	1	59	67	0	91	0	18	76	0	45	1	25	23094	189944	xit	xit		312	kit	kit	xit	uit	7	2	3	1	3	2	flpkit	invkit	invkitu	invkitu							0					0	xxx			shie		item_metalshield	12	item_metalshield	0	0	5	0	0	0	0		0	1	0	15	24	100		0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	8	2	0	xxx	xxx	1	0		377	2	0	Dragon Shield [X]	0	0	0	0	-1	-1	-1	2	0	
xow	Pavise	0	0	4	1	68	78	0	133	0	24	72	0	50	1	25	29550	278500	xow	xow		312	tow	tow	xow	uow	7	2	3	1	3	2	flptow	invtow	invtowu	invtowu							0					0	xxx			shie		item_metalshield	12	item_metalshield	0	0	5	0	0	0	0		0	1	0	10	17	100		0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	8	2	0	xxx	xxx	1	0		378	2	0	Pavise [X]	0	0	0	0	-1	-1	-1	2	0	
xts	Ancient Shield	0	0	4	1	80	93	0	110	0	16	80	0	56	1	25	39220	422340	xts	xts		312	kit	gts	xts	uts	7	2	4	1	3	2	flpgts	invgts	invgtsu	invgtsu							0					0	xxx			shie		item_metalshield	12	item_metalshield	0	0	5	0	0	0	0		0	1	0	12	16	100		0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	8	2	0	xxx	xxx	1	0		379	2	0	Ancient Shield [X]	0	0	0	0	-1	-1	-1	2	0	
xlg	Demonhide Gloves	0	0	1	1	28	35	0	20	0	0	12	0	33	1	21	8480	64102	xlg	xlg		0	lgl	lgl	xlg	ulg	16	2	2	0	0	0	flplgl	invlgl									0					0	xxx			glov		item_gloves	12	item_gloves	0	0	5	0	0	0	0		0	5	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	0		380	16	0	Demonhide Gloves [X]	0	0	0	0	-1	-1	-1	16	0	
xvg	Sharkskin Gloves	0	0	1	1	33	39	0	20	0	0	14	0	39	1	25	11420	85063	xvg	xvg		0	vgl	vgl	xvg	uvg	16	2	2	0	0	0	flpvgl	invvgl									0					0	xxx			glov		item_gloves	12	item_gloves	0	0	5	0	0	0	0		0	5	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	0		381	16	0	Sharkskin Gloves [X]	0	0	0	0	-1	-1	-1	16	0	
xmg	Heavy Bracers	0	0	2	1	37	44	0	58	0	0	16	0	43	1	25	14111	114806	xmg	xmg		0	mgl	mgl	xmg	umg	16	2	2	0	0	0	flpmgl	invmgl									0					0	xxx			glov		item_gloveschain	12	item_gloveschain	0	0	5	0	0	0	0		0	5	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	0		382	16	0	Heavy Bracers [X]	0	0	0	0	-1	-1	-1	16	0	
xtg	Battle Gauntlets	0	0	3	1	39	47	0	88	0	0	18	0	49	1	25	16913	161025	xtg	xtg		0	mgl	tgl	xtg	utg	16	2	2	0	0	0	flptgl	invtgl									0					0	xxx			glov		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0		0	5	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	0		383	16	0	Battle Gauntlets [X]	0	0	0	0	-1	-1	-1	16	0	
xhg	War Gauntlets	0	0	4	1	43	53	0	110	0	0	24	0	54	1	25	20900	223744	xhg	xhg		0	hgl	hgl	xhg	uhg	16	2	2	0	0	0	flphgl	invhgl									0					0	xxx			glov		item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0	0		0	5	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	0		384	16	0	War Gauntlets [X]	0	0	0	0	-1	-1	-1	16	0	
xlb	Demonhide Boots	0	0	1	1	28	35	0	20	0	0	12	0	36	1	24	9230	64102	xlb	xlb		0	lbt	lbt	xlb	ulb	16	2	2	0	0	0	flplbt	invlbt									0					0	xxx			boot		item_boots	12	item_boots	0	0	5	0	0	0	0		0	6	0	26	46	120		0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	0		385	15	0	Demonhide Boots [X]	0	0	0	0	-1	-1	-1	15	0	
xvb	Sharkskin Boots	0	0	1	1	33	39	0	47	0	0	14	0	39	1	25	11393	84859	xvb	xvb		0	vbt	vbt	xvb	uvb	16	2	2	0	0	0	flpvbt	invvbt									0					0	xxx			boot		item_boots	12	item_boots	0	0	5	0	0	0	0		0	6	0	28	50	120		0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	1		386	15	0	Sharkskin Boots [X]	0	0	0	0	-1	-1	-1	15	0	
xmb	Mesh Boots	0	0	2	1	37	44	0	65	0	0	16	0	43	1	25	14103	114742	xmb	xmb		0	mbt	mbt	xmb	umb	16	2	2	0	0	0	flpmbt	invmbt									0					0	xxx			boot		item_bootschain	12	item_bootschain	0	0	5	0	0	0	0		0	6	0	23	52	120		0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	1		387	15	0	Mesh Boots [X]	0	0	0	0	-1	-1	-1	15	0	
xtb	Battle Boots	0	0	3	1	39	47	0	95	0	0	18	0	49	1	25	16905	160950	xtb	xtb		0	mbt	tbt	xtb	utb	16	2	2	0	0	0	flptbt	invtbt									0					0	xxx			boot		item_bootsmetal	12	item_bootsmetal	0	0	5	0	0	0	0		0	6	0	37	64	120		0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	1		388	15	0	Battle Boots [X]	0	0	0	0	-1	-1	-1	15	0	
xhb	War Boots	0	0	4	1	43	53	0	125	0	0	24	0	54	1	25	20885	223574	xhb	xhb		0	hbt	hbt	xhb	uhb	16	2	2	0	0	0	flphbt	invhbt									0					0	xxx			boot		item_bootsmetal	12	item_bootsmetal	0	0	5	0	0	0	0		0	6	0	39	80	120		0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	1		389	15	0	War Boots [X]	0	0	0	0	-1	-1	-1	15	0	
zlb	Demonhide Sash	0	0	1	1	29	34	0	20	0	0	12	0	36	1	24	9304	64486	zlb	zlb		0	lbl	lbl	zlb	ulc	16	2	1	0	0	0	flplbl	invlbl									0					0	xxx			belt		item_lightarmor	12	item_lightarmor	0	0	5	0	0	6	0		0	4	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	1		390	19	0	Demonhide Sash [X]	0	0	0	0	-1	-1	-1	19	0	
zvb	Sharkskin Belt	0	0	1	1	31	36	0	20	0	0	14	0	39	1	25	10700	80809	zvb	zvb		0	vbl	vbl	zvb	uvc	16	2	1	0	0	0	flpvbl	invvbl									0					0	xxx			belt		item_belt	12	item_belt	0	0	5	0	0	6	0		0	4	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	1		391	19	0	Sharkskin Belt [X]	0	0	0	0	-1	-1	-1	19	0	
zmb	Mesh Belt	0	0	2	1	35	40	0	58	0	0	16	0	43	1	25	13143	108261	zmb	zmb		0	mbl	mbl	zmb	umc	16	2	1	0	0	0	flpmbl	invmbl									0					0	xxx			belt		item_belt	12	item_belt	0	0	5	0	0	6	0		0	4	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	0		392	19	0	Mesh Belt [X]	0	0	0	0	-1	-1	-1	19	0	
ztb	Battle Belt	0	0	2	1	37	42	0	88	0	0	18	0	49	1	25	15713	151185	ztb	ztb		0	mbl	tbl	ztb	utc	16	2	1	0	0	0	flptbl	invtbl									0					0	xxx			belt		item_belt	12	item_belt	0	0	5	0	0	6	0		0	4	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	0		393	19	0	Battle Belt [X]	0	0	0	0	-1	-1	-1	19	0	
zhb	War Belt	0	0	3	1	41	52	0	110	0	0	24	0	54	1	25	20350	218512	zhb	zhb		0	hbl	hbl	zhb	uhc	16	2	1	0	0	0	flphbl	invhbl									0					0	xxx			belt		item_belt	12	item_belt	0	0	5	0	0	6	0		0	4	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	0		394	19	0	War Belt [X]	0	0	0	0	-1	-1	-1	19	0	
xh9	Grim Helm	0	0	2	1	60	125	0	58	0	0	40	0	50	1	25	37683	348947	xh9	xh9		0	bhm	bhm	xh9	uh9	0	2	2	1	2	1	flpbhm	invbhm	invbhmu	invbhmu							0					0	xxx			helm		item_helm	12	item_helm	0	0	5	0	2	0	0		0	3	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	7	8	0	xxx	xxx	1	0		395	104	0	Grim Helm [X]	0	0	0	0	-1	-1	-1	104	0	
xsh	Grim Shield	0	0	2	1	50	150	0	58	0	20	70	0	48	1	25	39143	337523	xsh	xsh		312	bsh	bsh	xsh	ush	7	2	3	1	2	2	flpbsh	invbsh	invxshu	invxshu							0					0	xxx			shie		item_metalshield	12	item_metalshield	0	0	5	0	0	0	0		0	1	0	14	20	100		0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	8	8	0	xxx	xxx	1	0		396	2	0	Grim Shield [X]	0	0	0	0	-1	-1	-1	2	0	
xpk	Barbed Shield	0	0	3	1	58	78	0	65	0	17	55	0	42	1	25	23155	172324	xpk	xpk		312	spk	spk	xpk	upk	7	2	3	1	2	2	flpspk	invspk	invxpku	invxpku							0					0	xxx			shie		item_metalshield	12	item_metalshield	0	0	5	0	0	0	0		0	1	0	18	35	100		0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	8	8	0	xxx	xxx	1	0		397	2	0	Barbed Shield [X]	0	0	0	0	-1	-1	-1	2	0	
dr1	Wolf Head	100	0	1	1	8	11	0	16	0	0	20	0	4	1	3	364	4868	dr1	dr1		0	dr1	dr1	dr6	drb	0	2	2	1	3	1	flpdr1	invdr1									0					0	xxx			pelt		item_helm	12	item_helm	0	0	5	0	0	0	0		0	3	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					20					255	8	8	0	xxx	xxx	1	0		398	72	0	Wolf Head [N]	0	0	0	0	-1	-1	-1	72	0	
dr2	Hawk Helm	100	0	1	1	4	15	0	20	0	0	20	0	8	1	6	664	7840	dr2	dr2		0	dr4	dr2	dr7	drc	0	2	2	1	3	1	flpdr4	invdr2									0					0	xxx			pelt		item_helm	12	item_helm	0	0	5	0	0	0	0		0	3	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					20					255	8	8	0	xxx	xxx	1	0		399	72	0	Hawk Helm [N]	0	0	0	0	-1	-1	-1	72	0	
dr3	Antlers	100	0	1	1	18	24	0	24	0	0	20	0	16	1	12	2832	21852	dr3	dr3		0	dr3	dr3	dr8	drd	0	2	2	1	3	1	flpdr3	invdr3									0					0	xxx			pelt		item_helm	12	item_helm	0	0	5	0	0	0	0		0	3	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					20					255	8	8	0	xxx	xxx	1	0		400	72	0	Antlers [N]	0	0	0	0	-1	-1	-1	72	0	
dr4	Falcon Mask	100	0	1	1	12	28	0	28	0	0	20	0	20	1	15	3332	29200	dr4	dr4		0	dr4	dr4	dr9	dre	0	2	2	1	3	1	flpdr4	invdr4									0					0	xxx			pelt		item_helm	12	item_helm	0	0	5	0	0	0	0		0	3	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					20					255	8	8	0	xxx	xxx	1	0		401	72	0	Falcon Mask [N]	0	0	0	0	-1	-1	-1	72	0	
dr5	Spirit Mask	100	0	1	1	22	35	0	30	0	0	20	0	24	1	18	5670	48550	dr5	dr5		0	dr1	dr5	dra	drf	0	2	2	1	3	1	flpdr1	invdr5									0					0	xxx			pelt		item_helm	12	item_helm	0	0	5	0	0	0	0		0	3	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	8	8	0	xxx	xxx	1	0		402	72	0	Spirit Mask [N]	0	0	0	0	-1	-1	-1	72	0	
ba1	Jawbone Cap	100	0	2	1	10	15	0	25	0	0	25	0	4	1	3	320	4750	ba1	ba1		0	ba1	ba1	ba6	bab	0	2	2	1	3	1	flpba1	invba1									0					0	xxx			phlm		item_helm	12	item_helm	0	0	5	0	0	0	0		0	3	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					20					255	5	8	0	xxx	xxx	1	0		403	71	0	Jawbone Cap [N]	0	0	0	0	-1	-1	-1	71	0	
ba2	Fanged Helm	100	0	2	1	15	20	0	35	0	0	35	0	8	1	6	750	8250	ba2	ba2		0	ba1	ba2	ba7	bac	0	2	2	1	3	1	flpba1	invba2									0					0	xxx			phlm		item_helm	12	item_helm	0	0	5	0	0	0	0		0	3	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					20					255	5	8	0	xxx	xxx	1	0		404	71	0	Fanged Helm [N]	0	0	0	0	-1	-1	-1	71	0	
ba3	Horned Helm	100	0	2	1	25	30	0	45	0	0	45	0	16	1	12	2750	20750	ba3	ba3		0	ba3	ba3	ba8	bad	0	2	2	1	3	1	flpba3	invba3									0					0	xxx			phlm		item_helm	12	item_helm	0	0	5	0	0	0	0		0	3	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					20					255	5	8	0	xxx	xxx	1	0		405	71	0	Horned Helm [N]	0	0	0	0	-1	-1	-1	71	0	
ba4	Assault Helmet	100	0	2	1	30	35	0	55	0	0	50	0	20	1	15	3420	29360	ba4	ba4		0	ba5	ba4	ba9	bae	0	2	2	1	3	1	flpba5	invba4									0					0	xxx			phlm		item_helm	12	item_helm	0	0	5	0	0	0	0		0	3	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					20					255	5	8	0	xxx	xxx	1	0		406	71	0	Assault Helmet [N]	0	0	0	0	-1	-1	-1	71	0	
ba5	Avenger Guard	100	0	2	1	35	50	0	65	0	0	55	0	24	1	18	5785	49280	ba5	ba5		0	ba5	ba5	baa	baf	0	2	2	1	3	1	flpba5	invba5									0					0	xxx			phlm		item_helm	12	item_helm	0	0	5	0	0	0	0		0	3	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	8	0	xxx	xxx	1	0		407	71	0	Avenger Guard [N]	0	0	0	0	-1	-1	-1	71	0	
pa1	Targe	100	0	2	1	8	12	0	16	0	10	20	0	4	1	3	384	6317	pa1	pa1		304	pa1	pa1	pa6	pab	7	2	2	1	4	2	flppa1	invpa1									0					0	xxx			ashd		item_metalshield	12	item_metalshield	0	0	5	0	1	0	0		0	1	0	2	6	100		0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					20					255	0	0	0	xxx	xxx	1	0		408	70	0	Targe [N]	0	0	0	0	-1	-1	-1	70	0	
pa2	Rondache	100	0	2	1	10	18	0	26	0	15	30	0	8	1	6	982	10517	pa2	pa2		304	pa1	pa2	pa7	pac	7	2	2	1	4	2	flppa1	invpa2									0					0	xxx			ashd		item_metalshield	12	item_metalshield	0	0	5	0	2	0	0		0	1	0	2	8	100		0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					20					255	0	0	0	xxx	xxx	1	0		409	70	0	Rondache [N]	0	0	0	0	-1	-1	-1	70	0	
pa3	Heraldic Shield	100	0	2	1	16	26	0	40	0	20	40	0	16	1	12	2816	21240	pa3	pa3		304	pa3	pa3	pa8	pad	7	2	4	1	4	2	flppa3	invpa3									0					0	xxx			ashd		item_metalshield	12	item_metalshield	0	0	5	0	3	0	0		0	1	0	3	9	100		0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					20					255	0	0	0	xxx	xxx	1	0		410	70	0	Heraldic Shield [N]	0	0	0	0	-1	-1	-1	70	0	
pa4	Aerin Shield	100	0	2	1	26	36	0	50	0	22	50	0	20	1	15	5158	43557	pa4	pa4		304	pa3	pa4	pa9	pae	7	2	4	1	4	2	flppa3	invpa4									0					0	xxx			ashd		item_metalshield	12	item_metalshield	0	0	5	0	4	0	0		0	1	0	4	10	100		0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					20					255	0	0	0	xxx	xxx	1	0		411	70	0	Aerin Shield [N]	0	0	0	0	-1	-1	-1	70	0	
pa5	Crown Shield	100	0	2	1	30	40	0	65	0	25	60	0	24	1	18	6935	82075	pa5	pa5		304	pa5	pa5	paa	paf	7	2	2	1	4	2	flppa5	invpa5									0					0	xxx			ashd		item_metalshield	12	item_metalshield	0	0	5	0	5	0	0		0	1	0	4	12	100		0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	1	0		412	70	0	Crown Shield [N]	0	0	0	0	-1	-1	-1	70	0	
ne1	Preserved Head	100	0	1	1	2	5	0	12	0	3	20	0	4	1	3	128	4628	ne1	ne1		305	ne1	ne1	ne6	neb	10	2	2	1	2	2	flpne1	invne1									0					0	xxx			head		item_head	12	item_head	0	0	5	0	0	0	0		0	3	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					20					255	1	0	0	xxx	xxx	1	0		413	69	0	Preserved Head [N]	0	0	0	0	-1	-1	-1	69	0	
ne2	Zombie Head	100	0	1	1	4	8	0	14	0	5	20	0	8	1	6	418	7336	ne2	ne2		305	ne2	ne2	ne7	neg	10	2	2	1	2	2	flpne2	invne2									0					0	xxx			head		item_head	12	item_head	0	0	5	0	0	0	0		0	3	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					20					255	1	0	0	xxx	xxx	1	0		414	69	0	Zombie Head [N]	0	0	0	0	-1	-1	-1	69	0	
ne3	Unraveller Head	100	0	1	1	6	10	0	18	0	8	20	0	16	1	12	1070	14780	ne3	ne3		305	ne3	ne3	ne8	ned	10	2	2	1	2	2	flpne3	invne3									0					0	xxx			head		item_head	12	item_head	0	0	5	0	0	0	0		0	3	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					20					255	1	0	0	xxx	xxx	1	0		415	69	0	Unraveller Head [N]	0	0	0	0	-1	-1	-1	69	0	
ne4	Gargoyle Head	100	0	1	1	10	16	0	20	0	10	20	0	20	1	15	2164	23320	ne4	ne4		305	ne3	ne4	ne9	nee	10	2	2	1	2	2	flpne3	invne4									0					0	xxx			head		item_head	12	item_head	0	0	5	0	0	0	0		0	3	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					20					255	1	0	0	xxx	xxx	1	0		416	69	0	Gargoyle Head [N]	0	0	0	0	-1	-1	-1	69	0	
ne5	Demon Head	100	0	1	1	15	20	0	25	0	12	20	0	24	1	18	3475	35350	ne5	ne5		305	ne2	ne5	nea	nef	10	2	2	1	2	2	flpne2	invne5									0					0	xxx			head		item_head	12	item_head	0	0	5	0	0	0	0		0	3	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	0	0	xxx	xxx	1	0		417	69	0	Demon Head [N]	0	0	0	0	-1	-1	-1	69	0	
ci0	Circlet	100	0	1	1	20	30	0	0	0	0	35	0	24	1	16	12000	85625	ci0	ci0	3	0	lit	ci0	ci2	ci3	0	2	2	1	2	1	flpci0	invci0									0					0	xxx			circ		item_helm	12	item_helm	0	0	5	0	0	0	0		0	3	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					20					255	1	2	0	xxx	xxx	1	0		418	75	0	Circlet [N]	0	0	0	0	-1	-1	-1	75	0	
ci1	Coronet	100	0	1	1	30	40	0	0	0	0	30	0	52	1	39	23000	171250	ci1	ci1	8	0	lit	ci1	ci2	ci3	0	2	2	1	2	1	flpci1	invci1									0					0	xxx			circ		item_helm	12	item_helm	0	0	5	0	1	0	0		0	3	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					20					255	1	2	0	xxx	xxx	1	0		419	75	0	Coronet [N]	0	0	0	0	-1	-1	-1	75	0	
ci2	Tiara	100	0	1	1	40	50	0	0	0	0	25	0	70	1	52	35000	700000	ci2	ci2	13	0	lit	ci1	ci2	ci3	0	2	2	1	3	1	flpci1	invci2									0					0	xxx			circ		item_helm	12	item_helm	0	0	5	0	2	0	0		0	3	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0		420	75	0	Tiara [X]	0	0	0	0	-1	-1	-1	75	0	
ci3	Diadem	100	0	1	1	50	60	0	0	0	0	20	0	85	1	64	58000	1382500	ci3	ci3	18	0	lit	ci1	ci2	ci3	0	2	2	1	4	1	flpci2	invci3									0					0	xxx			circ		item_helm	12	item_helm	0	0	5	0	3	0	0		0	3	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	2	0	xxx	xxx	1	0		421	75	0	Diadem [E]	0	0	0	0	-1	-1	-1	75	0	
uap	Shako	100	0	1	1	98	141	0	50	0	0	12	0	58	1	43	56307	503591	uap	uap		0	cap	cap	xap	uap	0	2	2	1	4	1	flpcap	invcap									0					0	xxx			helm		item_cap	12	item_cap	0	0	5	0	0	0	0		0	3	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	8	0	xxx	xxx	1	0		422	104	0	Shako [E]	0	0	0	0	-1	-1	-1	104	0	
ukp	Hydraskull	100	0	4	1	101	145	0	84	0	0	18	0	63	1	47	62739	568276	ukp	ukp		0	skp	skp	xkp	ukp	0	2	2	1	4	1	flpskp	invskp									0					0	xxx			helm		item_helm	12	item_helm	0	0	5	0	0	0	0		0	3	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	8	0	xxx	xxx	1	0		423	104	0	Hydraskull [E]	0	0	0	0	-1	-1	-1	104	0	
ulm	Armet	100	0	4	1	105	149	0	109	0	0	24	0	68	1	51	69940	671703	ulm	ulm		0	hlm	hlm	xlm	ulm	0	2	2	1	4	1	flphlm	invhlm	invhlmu	invhlmu							0					0	xxx			helm		item_helm	12	item_helm	0	0	5	0	0	0	0		0	3	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	8	0	xxx	xxx	1	0		424	104	0	Armet [E]	0	0	0	0	-1	-1	-1	104	0	
uhl	Giant Conch	100	0	4	1	110	154	0	142	0	0	30	0	54	1	40	57806	757863	uhl	uhl		0	fhl	fhl	xhl	uhl	0	2	2	1	4	1	flpfhl	invfhl	invfhlu	invfhlu							0					0	xxx			helm		item_helm	12	item_helm	0	0	5	0	0	0	0		0	3	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	0		425	104	0	Giant Conch [E]	0	0	0	0	-1	-1	-1	104	0	
